PMA_S6	PMA_S7	PMA_S8	PMA_S9	PMA_S10	MOTScPMA_S11	MOTScPMA_S12	MOTScPMA_S13	MOTScPMA_S14	MOTScPMA_S15
NPBWR2	0.0183610495118494	-6.64385618977472	1.33178511983294	0.804140879500438	1.54496937782998	-0.019291112903031	-0.0925374711927067	-0.201419256271933	2.65431760128658	2.20271119475764
NPC1	9.20619400699036	9.41224346624621	9.48593367495085	9.29173281725264	9.12249825690159	9.57521078648316	9.18664279253393	9.49959246470711	9.45939956043339	9.35441398289169
NPC1L1	2.00763791959183	2.11178324262997	3.32748008822739	2.12110302259059	3.41583825541131	2.77547663811761	-0.0925374711927067	1.78608539387476	1.65660741749758	1.20584174816383
NPC2	7.64797387871452	7.64249232050465	7.3777910843839	7.58383253189229	7.2949961002934	7.55854670388028	7.52143243058157	7.62745912334674	7.59851754434426	7.54837905988863
NPDC1	8.65513323615714	9.23086218616044	8.80450706579146	8.92516746632914	8.99400151159361	9.22578049521928	8.95272233351263	8.96183413459249	8.94667413278192	9.16249501515241
NPEPL1	7.886749766015	7.80894559834872	7.66596326067591	7.51703272514877	7.62046345995508	7.9260743872672	7.8345749941677	7.53686130340044	7.75362902268391	7.88613534529929
NPEPPS	10.0388584350348	9.96436265185344	9.94199298944569	10.1121493382007	9.95928918542325	10.2491133433132	10.2594238066023	10.2966216359653	10.1899019902651	10.1653706811888
NPFF	1.01122115929689	1.52848869321215	-0.241759707872038	1.80000377429144	0.962476840967328	-6.64385618977472	-6.64385618977472	0.790262546892923	-6.64385618977472	-6.64385618977472
NPFFR1	5.55894067399339	5.61123705158586	6.02670324042736	5.62903633317539	6.06379437028571	5.69421225872582	5.50702440936614	5.86960571794336	5.52680622167977	5.87224548972539
NPFFR2	0.0183610495118494	-6.64385618977472	0.74968551987077	-6.64385618977472	0.962476840967328	1.96970113133771	-6.64385618977472	-0.201419256271933	1.07393110439621	2.52401236296609
NPHP1	2.59140402662592	2.52598604255754	3.54966718728011	1.80000377429144	2.76453379560157	1.55589087185576	2.70157170366509	1.37244162319542	1.07393110439621	2.52401236296609
NPHP3	7.75899986300742	7.47775629237276	7.67778811617197	7.39585328052395	7.75602086743554	7.48179368679523	7.78080613780974	7.50307483088777	7.3890758095561	7.81434777362313
NPHP3-ACAD11	-6.64385618977472	-6.64385618977472	-6.64385618977472	2.38358459936795	-6.64385618977472	0.973379723278338	3.70046238228353	2.10717660486064	1.65660741749758	-6.64385618977472
NPHP4	7.9407424164033	8.36901273117757	8.24495301129646	8.11783480243504	8.15477719502319	8.03753040746947	8.20038536319194	8.12624365360116	8.30551198442542	8.18830798043034
NPHS1	2.59140402662592	3.52473308733478	2.55089868289351	3.60439634083299	4.12580585171154	2.96785831199238	2.70157170366509	-0.201419256271933	-6.64385618977472	3.52275769171828
NPIPA1	9.01809405501371	8.74751428441692	8.99377344973725	9.01262856182664	9.00493085820439	8.74083391833791	8.89484260932802	8.99137782372641	8.94973387058469	8.81063076112201
NPIPA2	4.75946599694314	2.11178324262997	3.82955767455294	3.49757237707659	4.27772630413828	3.66758862620727	0.89975062973419	3.95275311625024	4.23775153628814	3.37089406008587
NPIPA3	-6.64385618977472	3.33226706963204	3.0647330845081	2.79793076429353	3.65663837437059	1.96970113133771	4.41623510170517	1.78608539387476	0.0807680102565484	-6.64385618977472
NPIPA5	6.41360593771935	6.25158885713621	6.70700209987988	6.13590994353014	6.14508265478294	6.53602421834653	4.97991736081258	5.97195053517851	6.06727681070503	5.6261307237278
NPIPA7	7.09161437881006	6.86345295063705	6.00809043611553	6.98579316061147	6.31278772607151	5.92044766601832	6.3999627771759	5.51013316286282	6.15472699599196	6.38957047936226
NPIPA8	6.79859122706817	7.39392954392896	7.53557334319877	7.57729002784021	7.26803078604113	6.8968715407764	7.46193472506742	7.38189545336182	7.08953538937777	7.14219047423206
NPIPA9	8.19885171242377	7.51224275686578	7.71842814350266	7.80714644349634	8.60614294127694	8.33238010943501	7.64695676905395	8.44727336157176	8.10603299637671	8.21084978226992
NPIPB11	6.73210192833017	6.949860498981	7.24102097734651	6.87279347345888	7.1250825822428	6.6243708571387	6.49207041160053	6.81544721005362	6.71105554424421	6.28722141437844
NPIPB12	10.0443491413867	10.2428797698399	10.37952646146	10.1512185546133	10.3104166848016	10.2115780090199	10.5421611742878	10.3734293336856	10.1729826497322	10.3556679203327
NPIPB13	5.55894067399339	5.61123705158586	5.9507663486091	5.77339847860006	5.57006778367237	6.68039932132778	6.00074706397964	5.71290852889943	5.65231102645512	5.90025512947861
NPIPB15	4.75946599694314	4.7719347079757	4.9114841681889	5.08168307848634	4.71049286396016	5.13634838032778	4.84669507074583	4.68934598125096	4.65259785092731	3.78558287955217
NPIPB2	7.26152762734935	7.27845947472455	7.59913512036647	7.24716085085575	7.13506595805583	7.15593886128551	7.20497802605542	6.971835607245	7.18610179039389	6.92761280299079
NPIPB3	9.65152212266993	9.79961963643193	10.1204710447511	9.72956241991238	9.87839704031667	9.42546573553138	9.50856593576787	9.87069975990404	9.685464667602	9.28174605380062
NPIPB4	7.71147372358937	7.80894559834872	8.08542874148508	7.7088130681163	7.33018331507932	7.46594062742321	7.7562501597836	7.65233254481801	7.51835144923579	7.65085673267212
NPIPB5	10.488878691675	10.6540585591339	10.9913852220201	10.6754468424868	10.824656025031	10.6612503360266	10.6485625952342	10.6797503625809	10.7456701857917	10.55162687141
NPIPB6	4.32669300107937	2.52598604255754	3.98991552608015	4.32013915074799	2.5424951780204	-6.64385618977472	3.35284170566138	4.78242043734558	4.97441122286859	5.32921575150438
NPIPB7	7.45533907632998	8.0549147550129	8.1074542430407	7.81272722705175	8.03192494699191	7.5660021143206	7.57857328823886	7.62117317909876	7.39806405820019	7.59196603468098
NPIPB8	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.804140879500438	-0.0301385387384011	-6.64385618977472	-0.0925374711927067	1.78608539387476	1.07393110439621	0.212082549099138
NPIPB9	4.32669300107937	5.10885967962682	4.32676133235531	3.49757237707659	4.04339230167204	4.55159095745155	4.69990740156018	3.59044921303879	-6.64385618977472	-6.64385618977472
NPL	5.95847409083482	5.69368281517653	5.54874287521968	5.90462007607098	5.73668452390801	5.58102439434593	5.47728367523111	5.80452207787568	6.08964131372301	5.84368126338515
NPLOC4	10.4808020577139	10.6643177036591	10.4647508706473	10.4224869358887	10.4439089307342	10.4807372861006	10.3616500674467	10.5225299637288	10.4333942915266	10.4546126840326
NPM1	13.6640427618605	13.6993415111428	13.6694141323966	13.6930395515885	13.6310123971112	13.7612421407785	13.7268643876534	13.7264262348834	13.7205795923795	13.876193056524
NPM2	4.70503869886938	4.84590888643424	4.69583279273771	4.75058710786354	4.95551926085964	4.66702085180232	4.89248309189861	5.24170907686105	4.52711911262149	5.00737736793768
NPM3	6.54335925488122	6.79039592476727	6.49612705378139	6.78467031748109	6.41465496619311	6.53602421834653	6.43132327406645	6.38198194807519	6.37101670695548	6.69156651306188
NPNT	2.00763791959183	1.52848869321215	-0.241759707872038	0.804140879500438	-0.0301385387384011	-6.64385618977472	0.89975062973419	0.790262546892923	2.39174144953525	1.78871796825109
NPPA	3.32741179098667	4.10927769438284	4.9114841681889	4.32013915074799	4.41516220898835	4.28867958433338	4.21470259229895	4.10466303643137	3.39036625038045	4.5221299466749
NPR1	1.59379582268042	3.52473308733478	2.9129215606699	2.38358459936795	1.95877030760579	2.553435347412	1.89587916597509	3.24285251327139	2.87638260913791	3.00872236875359
NPR2	3.00584295680229	2.52598604255754	2.55089868289351	0.804140879500438	3.65663837437059	0.973379723278338	2.21703171986152	2.10717660486064	1.65660741749758	2.20271119475764
NPR3	4.5282330806361	3.33226706963204	3.74215825433104	4.60380313909997	4.59950563326227	4.42611600063003	5.14033390989703	4.82679867083468	4.87490832823317	4.78505970177397
NPRL2	5.61904917528026	5.69368281517653	5.78573537437992	5.31977798427062	5.20337335786663	5.45819443591402	4.97991736081258	5.20855108026028	5.65231102645512	5.75442996040668
NPRL3	8.19885171242377	8.251446839784	7.92104833401242	8.09052844883351	8.26344020740917	8.05882438131749	7.86933890751238	7.91123906084527	7.92510199882924	8.01341085961913
NPTN	9.43033142321848	9.40001734411886	9.49765599715608	9.51012007442295	9.41040264867542	9.54157174134202	9.55557456122101	9.67824612418963	9.6178267917349	9.60047185411147
NPTX1	9.24486086937216	9.59227601120767	9.76207627135956	9.65695954804232	9.31262891965984	10.3901901747557	10.0569177557476	10.2144501545094	10.4421114457782	10.1825798222527
NPTX2	6.07034965708497	6.07828142602474	6.4416854168716	6.13590994353014	6.46301241266707	6.23299149293497	5.97968876174803	5.84823574989706	6.5590677511259	6.17705315749158
NPTXR	7.27092571480856	7.07817466430002	7.24896920645304	7.03436957198067	7.1646081531804	7.14602409009708	7.28440725520539	7.13955043838399	7.14397925012689	7.13041414360134
NPW	4.00494463724543	3.52473308733478	3.32748008822739	3.88429492255843	4.04339230167204	3.87388811901365	3.47825490708904	2.59164639846426	4.38967815891757	3.66014710032042
NPY	1.59379582268042	0.533481007972194	2.32891652660244	1.38634662868611	-6.64385618977472	0.973379723278338	1.48213330929884	1.78608539387476	0.0807680102565484	1.78871796825109
NQO1	8.12821863358677	7.91585620689681	8.17575783745387	8.27568158891513	8.01580590097573	8.33674516677352	8.15414277604442	8.27779762351763	8.30072707335556	8.27643595978281
NQO2	8.01532877415094	8.17458066722289	8.0311537168619	7.99066834781006	8.07404883642188	7.91444016709351	7.94190450679063	7.89048136924893	7.59069844443752	8.01980838376487
NR1D1	4.91141582556035	4.10927769438284	4.59965586713554	4.60380313909997	4.81354835438553	3.66758862620727	4.21470259229895	4.03070659044165	4.06792211766565	4.78505970177397
NR1D2	6.64804580608261	6.61108947546507	6.81802318326112	6.75018510690222	6.73654923855218	6.66659487431254	6.93650919090605	6.39677718485687	6.7536958708606	6.59204080922644
NR1H2	8.90494266303621	8.90288755004192	8.955427900364	8.912228677989	8.94376821165326	9.13345696976471	8.94459461712824	9.02271518116	9.07271298632631	8.89309113631422
NR1H3	5.91117610949593	6.45438090750908	5.87060932824219	5.86219199862495	6.06379437028571	6.13614327332707	5.84644435495782	6.08588926765768	6.21700271803913	5.9546939668943
NR1H4	3.32741179098667	2.11178324262997	3.20207985056595	2.38358459936795	2.76453379560157	2.29089238093281	2.21703171986152	1.78608539387476	1.07393110439621	1.78871796825109
NR1I2	4.3970480919456	4.98336680388969	4.44218324602717	4.70329925719497	4.99989929048461	4.35903376109093	4.79940606880428	4.17501243108181	4.23775153628814	4.59248937513098
NR1I3	3.70559170955205	3.11011336071625	3.54966718728011	3.88429492255843	3.41583825541131	3.96693601884881	3.59363254107096	4.30618751261249	3.87539992261579	3.78558287955217
NR2C1	8.30329944723561	7.99926885890725	8.2880203345106	8.16659238840687	8.29049065983609	8.16573572068146	8.44278553247773	8.30157808950716	8.32920134779683	8.02617766376481
NR2C2	10.0374824870812	9.92223760406733	9.96991279378874	9.93414131842197	10.0907767427905	9.81777816282017	9.83012246091121	9.85069001439361	9.92505747945177	9.87378147865656
NR2C2AP	6.04865783890116	6.10865062682079	6.02670324042736	6.02489504342874	6.38149203505858	6.07475164696499	6.02150240550853	5.93187957034391	5.84867173023481	6.26585052071487
NR2E1	-6.64385618977472	-6.64385618977472	2.32891652660244	1.80000377429144	2.5424951780204	2.553435347412	3.59363254107096	3.36825639160926	1.07393110439621	3.37089406008587
NR2E3	0.0183610495118494	-6.64385618977472	1.74538903546996	-0.187620331848231	-0.0301385387384011	1.96970113133771	2.21703171986152	2.95368451808267	2.07050046296459	1.20584174816383
NR2F1	5.58930794735892	7.06274577174797	6.28042414076461	6.06285713869111	6.31278772607151	6.09550714943444	6.12102327323262	6.39677718485687	5.65231102645512	6.1066737989023
NR2F2	6.84966090393674	7.36905636709436	6.72990032732514	7.1968325468259	6.83782340204163	7.60271197975112	7.22301073419881	7.70677767283139	7.38003121126039	7.54837905988863
NR2F6	7.83065762075446	7.97474750635302	7.85488420364882	7.89394750954921	7.88585256113747	7.87296527524066	7.89768233286561	7.60851852391254	7.75362902268391	7.86497163653268
NR3C1	9.46759050866165	9.34048492043997	9.35028055923557	9.32725869096289	9.38761766626058	9.35835253876876	9.43504994771192	9.38924793958704	9.51002492683827	9.478043521995
NR3C2	0.0183610495118494	2.11178324262997	2.9129215606699	1.38634662868611	-0.0301385387384011	-6.64385618977472	1.89587916597509	2.3696528182702	-6.64385618977472	1.78871796825109
NR4A1	7.09161437881006	7.88986208454318	7.39937665831817	7.41064940832427	6.98859083841966	7.95475597428853	7.49940733229968	7.63371779797734	7.88090404161876	7.26575677537278
NR4A2	7.23296035562349	7.48934361915407	7.46226071924599	7.41064940832427	7.34746023920169	7.39236376492421	7.41564374113484	7.35941279780624	7.35255214039789	7.23309273336051
NR4A3	8.07556160114752	8.20300810126257	8.48595379462476	8.31553630925903	8.07404883642188	8.94618196227843	8.75001178949515	8.77345092649015	8.74305234836832	8.50795249430748
NR5A1	-6.64385618977472	-6.64385618977472	-0.241759707872038	-6.64385618977472	-0.0301385387384011	-0.019291112903031	-0.0925374711927067	0.790262546892923	0.0807680102565484	-6.64385618977472
NR5A2	4.00494463724543	3.52473308733478	4.20129580651335	4.11861362189299	3.95598414488554	4.2147178531464	3.79992407073859	4.24209032303482	4.23775153628814	3.20114336695322
NR6A1	5.70476211401567	6.10865062682079	5.98923435834156	5.46860595683982	5.447238029466	5.28831045470542	5.82298949258001	5.61508050739589	5.82220415499135	5.81454004461968
NRARP	8.00972628488522	8.1817402116067	7.80184030332114	8.04383695442627	7.95511236441703	8.25146269628614	8.07195998950633	7.95687986002461	8.18085352668096	8.18261706384389
NRAS	10.2986779610908	10.1252627486131	10.3147382324006	10.3026696316599	10.1826825835918	10.269805569652	10.3077504359042	10.308406727644	10.4268216852425	10.3041839976273
NRBF2	7.5965773350352	7.5347841003236	7.59913512036647	7.48243597534667	7.47083539348226	7.70754914315216	7.7562501597836	7.63371779797734	7.77448666801582	7.50343409276038
NRBP1	8.88977254654235	9.03130125632796	8.76348072829972	9.08590016734615	8.85595217162213	9.06670237949065	9.07441839986224	9.01793813289632	9.14122865718231	8.886104853304
NRBP2	6.84966090393674	7.12349535277455	6.76358031703987	6.73850439143947	6.81316352229162	6.63858328271793	6.73762253357023	6.66468136959038	6.86160157444533	6.57476461954307
NRCAM	1.59379582268042	1.52848869321215	-0.241759707872038	-6.64385618977472	1.54496937782998	2.29089238093281	0.89975062973419	0.790262546892923	1.07393110439621	1.20584174816383
NRDC	12.1112660943505	12.0558383567744	12.0839910742954	12.1572534629367	12.0965260766373	12.1487210234465	12.1307037817682	12.1479482408558	12.1196329369482	12.1150830478709
NRDE2	8.5852839022139	8.67326150261845	8.64198264017477	8.69070744993795	8.73972282154092	8.47384835461714	8.55737149851241	8.5098561442663	8.63695349336947	8.51249629482933
NREP	9.93922550266196	9.79262198901734	9.76068707681985	9.80569950875015	9.92373587387826	9.95044617574454	10.0855359235547	9.99136365038498	9.84186442483962	9.75417939131239
NRF1	7.79201341341738	7.73300022268179	7.75795465631298	7.79027338275923	7.59175363695949	7.67344294001229	7.79895266449208	7.94686150883427	7.82867633924544	7.83626158380095
NRG1	6.47994082652038	6.38163307457808	6.4416854168716	6.523932008841	6.56991593537811	6.83650409639507	6.69949102586872	6.93176140540156	7.03295609813453	6.90013434560686
NRG2	2.81345443888534	0.533481007972194	-0.241759707872038	2.96762524731294	3.41583825541131	2.553435347412	3.21547938602908	2.59164639846426	3.39036625038045	2.78662866627804
NRG3	-6.64385618977472	1.52848869321215	0.74968551987077	-0.187620331848231	-6.64385618977472	-6.64385618977472	-0.0925374711927067	1.37244162319542	1.07393110439621	-6.64385618977472
NRG4	5.67675316158819	5.52379265628923	5.38528112679154	5.11819830383687	5.41482406694158	5.28831045470542	5.47728367523111	5.86960571794336	5.82220415499135	5.00737736793768
NRGN	10.0511832679083	10.4438422561827	10.0986448798608	10.1676439589019	10.2100949763611	10.2629410840888	10.2429483720868	10.365929984054	10.2704213279745	10.3301556032905
NRIP1	9.71486935930288	9.47478403401542	9.63136218517387	9.64918229404864	9.72160022329224	9.47382806541058	9.53406843786667	9.60209363715911	9.43994747595655	9.64046107738202
NRIP2	4.6484772950008	5.04747731203603	4.74161908670113	4.75058710786354	4.76294060409314	4.82450338075022	4.75051433355548	4.64045566222659	4.38967815891757	4.59248937513098
NRIP3	7.51191944299404	7.7133723448704	7.812606253501	7.70281461482374	7.67622395179963	8.05882438131749	7.68648318783685	8.0251254781194	7.86802329924459	7.88613534529929
NRL	2.59140402662592	3.11011336071625	3.64912072373491	3.60439634083299	3.27846990293886	3.66758862620727	3.21547938602908	3.10550137925996	3.97487005992654	2.78662866627804
NRM	6.54335925488122	6.65290543447728	6.57412115390196	6.20544122240932	6.59905924390872	6.66659487431254	6.52151095160443	6.66468136959038	6.59077328470905	6.59204080922644
NRN1	5.43064504481764	5.22430473704825	5.44185137901145	5.79611443384914	5.34772597488255	5.52091622666099	5.47728367523111	4.64045566222659	4.97441122286859	5.75442996040668
NRN1L	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.804140879500438	-0.0301385387384011	1.55589087185576	-0.0925374711927067	-0.201419256271933	-6.64385618977472	-6.64385618977472
NRP1	7.89284970834726	7.96648021996929	7.96513912646386	7.77320064527067	7.68304488494624	7.96042449633354	8.05695838658464	8.09936133061263	7.98000812323164	7.95451949697371
NRP2	4.5282330806361	5.16773664557063	4.9114841681889	4.25604164216145	4.6560662732265	4.96647465107973	4.75051433355548	5.27412208127183	5.19673808413968	5.28740613037232
NRROS	11.0145808374613	11.1150078942294	10.989014329213	11.135711186167	11.0524347889676	11.3980383284704	11.2257177354757	11.3947699666291	11.3827827050167	11.2703714834782
NRSN1	5.75919965313619	6.43053690751158	6.57412115390196	6.62889056668407	6.24064724710889	6.95481412374105	6.36790540707682	5.51013316286282	6.51016342658206	6.40919696074799
NRSN2	7.0041581485256	7.36905636709436	7.28033133766975	7.23057906451637	7.40635038478216	7.44991142936165	7.17749917006001	7.10392908662255	7.47653358798139	7.199671979364
NRTN	1.59379582268042	1.52848869321215	3.20207985056595	3.25679649921859	1.95877030760579	2.553435347412	2.70157170366509	2.3696528182702	2.65431760128658	2.52401236296609
NRXN1	8.08091463756907	8.4183389767647	8.34845429477594	8.31946188941737	8.2171975519395	8.51679930950945	8.29718461319334	8.75059640005687	8.19639384491005	8.83260067536595
NRXN2	2.32884829733053	3.33226706963204	0.74968551987077	2.38358459936795	2.27995595172213	0.973379723278338	1.89587916597509	1.78608539387476	2.39174144953525	2.52401236296609
NRXN3	3.17556838001012	2.84741308592858	3.74215825433104	3.38220159921762	3.76347186344073	0.973379723278338	3.21547938602908	3.59044921303879	4.06792211766565	2.78662866627804
NSA2	10.5691573323868	10.4557040679235	10.6052751234096	10.8945524465656	10.7863696395244	10.8751638641907	10.7799876232176	10.8693666645839	10.7027884205224	10.8895794096627
NSD1	10.7763685574695	10.6188852400892	10.7255066970237	10.7020024281761	10.7863696395244	10.5234866387802	10.6010903859168	10.5819965108066	10.6071989317255	10.4605036059832
NSD2	11.8747996028618	11.8804849616828	11.9293631684151	11.9007848480638	11.9273197799147	11.9008135007808	11.9185244545735	11.8756476133338	11.9622618323488	11.9389362154053
NSD3	11.3231589645429	11.1861536101826	11.3423917997848	11.3330787639862	11.3639201368799	11.231048080138	11.3307947387928	11.3171771420237	11.3185497035975	11.2602756467579
NSDHL	8.03752366897229	8.02338038048493	7.92601438235155	8.11783480243504	7.91511593083691	8.26526804494513	8.23189527627907	8.03461656393398	8.15457511577059	8.19397653655886
NSF	10.6095345100032	10.4527477456647	10.5936185632912	10.5615648050978	10.4980960227297	10.533978941573	10.5959101802216	10.6367735557833	10.5758562583407	10.5886767238117
NSFL1C	7.86829364616619	7.73300022268179	7.60533995055485	7.90965693573504	7.80686769762252	7.5359464832931	7.7685803937931	7.67678438329538	8.04439621622135	7.69948912828879
NSG1	2.59140402662592	3.11011336071625	3.54966718728011	3.60439634083299	3.76347186344073	2.29089238093281	2.70157170366509	3.10550137925996	3.23851602159136	1.20584174816383
NSL1	8.3791285216621	8.36272665888286	8.27250783412717	8.2997262934132	8.27251349668024	8.15588827882953	8.1958272364417	8.19133640387334	8.24701822201694	8.05760897888694
NSMAF	11.0708143973729	11.1122001959123	11.1220882998646	11.1418207525902	11.0563801558491	11.2726503287882	11.1681279599948	11.3162046516702	11.2618243739275	11.2810630690251
NSMCE1	8.32150346994675	8.251446839784	8.24495301129646	8.28374109936178	8.10992455783744	8.19968188424966	8.27574812911954	8.2123973041022	8.32920134779683	8.3133613529702
NSMCE2	7.04854886223875	7.2917554448004	7.2006094182621	7.48243597534667	7.08444355060283	7.37549095661765	7.39987735381906	7.18287484285964	7.20671066481967	7.23309273336051
NSMCE3	7.85585707749242	7.79966819982552	7.41358967973823	7.80714644349634	7.86200683577109	7.54351929599707	7.7500452978792	7.6021493261317	7.81531854672684	7.69948912828879
NSMCE4A	7.58908318670622	7.33092357580874	7.4276640434178	7.69074236442435	7.43895314980035	7.44182954662562	7.39192907266971	7.36694601290918	7.60629449473334	7.55720244033582
NSMF	11.1007674816598	11.1271118383001	10.940759402043	11.0644035084695	11.026523505641	11.129040217002	11.2251586620273	11.1482246821297	11.1611456298304	11.2016917353015
NSRP1	9.80334352593728	9.68084355568877	9.85613893388774	10.3194280180036	10.2531286163251	10.2502707306125	10.3193214208224	10.3864601184025	9.83691526289169	10.2108132623998
NSUN2	10.4376416015204	10.386127181091	10.3484210972561	10.4333957558677	10.4257235897191	10.4856594504177	10.5021092959837	10.446353735579	10.3912529331465	10.6352531652196
NSUN3	7.13343153233877	7.15293704048611	7.2957603909403	7.17965858069266	7.49429305459724	6.98849456622804	7.64695676905395	7.05812878012312	7.20671066481967	7.04517312464033
NSUN4	8.64432675027233	8.53474519989616	8.64499760253511	8.51699334311482	8.59894762498591	8.60629509115151	8.49936746617809	8.58928849151531	8.44648136710605	8.64669305666378
NSUN5	8.15891434527558	8.39388665389202	8.16319481235833	8.01507906215546	8.27251349668024	7.99397572449012	8.07195998950633	8.32110003319303	8.17039953061138	8.24401553955597
NSUN6	5.98155402134307	5.10885967962682	5.69555443716903	5.60350644674199	5.71021732287193	5.48989616156861	5.31862358604041	5.39694839400285	5.23736914166981	5.44783191695324
NSUN7	3.00584295680229	2.11178324262997	1.74538903546996	2.79793076429353	2.27995595172213	0.973379723278338	1.48213330929884	2.59164639846426	2.07050046296459	-6.64385618977472
NT5C	7.72521312778063	7.82732331329555	7.61767012194201	7.57071771885294	7.66937061663654	7.66652386583439	7.7562501597836	7.60851852391254	7.80183591878553	7.84349283739002
NT5C1A	3.32741179098667	3.52473308733478	3.32748008822739	3.79689314120716	3.27846990293886	2.77547663811761	4.28505491957811	2.3696528182702	3.65317132885627	3.90097962043107
NT5C1B	1.01122115929689	-6.64385618977472	-6.64385618977472	0.804140879500438	-6.64385618977472	-6.64385618977472	-0.0925374711927067	0.790262546892923	0.0807680102565484	-6.64385618977472
NT5C2	8.69407856324471	8.61097878346698	8.65400486872067	8.72662616562931	8.68979878453989	8.82091342111987	8.84039599100508	8.86938980051124	8.85172771774885	8.75419609727267
NT5C3A	7.96410546620392	7.88109224580575	7.812606253501	7.92519714380417	7.96073668739975	7.7926266913848	8.1774493379244	8.06272084015106	7.90632556941745	7.85784750845837
NT5C3B	7.91699478820663	7.94980214951984	7.76351392531028	7.7442892883541	7.69659076069348	7.81156740633923	7.84625628951977	7.74774752031007	8.01548463052957	7.85784750845837
NT5DC1	7.38783619489065	7.12349535277455	7.51594560161734	7.48243597534667	7.5020282754929	7.2515100364366	7.10155570398152	7.17431342037922	7.05585476536105	7.31860528539041
NT5DC2	8.82744475606962	8.94136090470741	8.84439891291528	8.90962693685333	8.84078206611732	8.99118104868724	8.77467327578399	8.80983425592297	8.99190248434727	8.85424103561846
NT5DC3	9.01809405501371	9.2683362759153	9.25087840207019	9.09966181654437	9.11242722775565	9.24216136475553	8.94459461712824	9.15478648260414	9.07551700717844	9.26029329138189
NT5DC4	2.00763791959183	1.52848869321215	2.55089868289351	1.80000377429144	1.95877030760579	2.29089238093281	2.70157170366509	2.59164639846426	0.0807680102565484	1.78871796825109
NT5E	6.83706196443374	6.96653789878721	7.19238947190727	7.16227770868801	6.62762547807365	7.47388893217428	7.55740979361787	7.32114514259218	7.74660892110233	6.91393899476069
NT5M	4.32669300107937	4.22469060972321	4.06387070634573	4.25604164216145	3.65663837437059	4.28867958433338	4.14074290516469	3.59044921303879	4.31571380099698	4.5221299466749
NTAN1	7.11267446135597	7.23782014526966	7.11622313932071	7.09058137553502	7.10490615593984	7.40072674148912	7.41564374113484	7.35941279780624	7.51008428549942	7.01986396949178
NTF4	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.0301385387384011	-6.64385618977472	-6.64385618977472	0.790262546892923	0.0807680102565484	-6.64385618977472
NTHL1	5.9350189213469	6.43053690751158	5.9507663486091	5.94583595489728	5.68325547464725	5.84890651681931	5.50702440936614	5.95205417005271	5.62194348065372	6.15397276028997
NTM	-6.64385618977472	0.533481007972194	-0.241759707872038	2.12110302259059	0.962476840967328	-0.019291112903031	2.21703171986152	1.37244162319542	1.65660741749758	-6.64385618977472
NTMT1	7.22331082924033	7.34374682317521	7.49604713893431	7.15350811320422	7.1250825822428	7.29702175535219	7.21402255451922	6.94188479631292	7.23708227917657	7.0325740460716
NTN1	4.6484772950008	4.7719347079757	4.59965586713554	4.25604164216145	4.20376486903011	5.09571811534977	3.21547938602908	4.17501243108181	3.87539992261579	4.10730172609468
NTN3	3.70559170955205	2.84741308592858	2.06645629589928	3.49757237707659	4.20376486903011	2.96785831199238	3.21547938602908	3.48362613558771	3.39036625038045	3.66014710032042
NTN5	-6.64385618977472	-6.64385618977472	-0.241759707872038	-6.64385618977472	-0.0301385387384011	-6.64385618977472	0.89975062973419	-0.201419256271933	-6.64385618977472	-6.64385618977472
NTNG1	1.01122115929689	0.533481007972194	-0.241759707872038	1.38634662868611	2.5424951780204	1.55589087185576	2.47954886665172	1.37244162319542	1.07393110439621	-6.64385618977472
NTNG2	2.32884829733053	2.84741308592858	3.0647330845081	2.79793076429353	3.27846990293886	2.77547663811761	2.70157170366509	2.78399227317383	2.65431760128658	2.20271119475764
NTPCR	8.55867287125552	8.36272665888286	8.42411630310074	8.49286234492611	8.35170317212719	8.54348063039455	8.29718461319334	8.28973685371422	8.57885202813487	8.27643595978281
NTRK1	0.0183610495118494	0.533481007972194	-6.64385618977472	-6.64385618977472	1.54496937782998	1.96970113133771	0.89975062973419	-6.64385618977472	0.0807680102565484	2.20271119475764
NTRK2	-6.64385618977472	0.533481007972194	-0.241759707872038	-0.187620331848231	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.201419256271933	-6.64385618977472	-6.64385618977472
NTRK3	4.32669300107937	4.98336680388969	4.98946144999108	4.92561256436587	4.71049286396016	4.55159095745155	5.21431403853348	4.58985024757413	4.76803094521682	4.72368190791532
NTSR1	7.15389418766186	7.23782014526966	6.90107176979349	6.91491540668527	7.21253934406185	7.12598776148593	7.11127015378554	7.41133748383292	7.08953538937777	7.16545861944524
NUAK1	4.32669300107937	3.69451880433539	4.69583279273771	4.0446567511851	4.71049286396016	4.55159095745155	4.47760749183805	4.17501243108181	4.65259785092731	5.1999663769584
NUAK2	5.9350189213469	6.07828142602474	5.9507663486091	5.77339847860006	5.99967383603274	5.63872807321159	5.77490384324464	5.56356091042241	4.52711911262149	5.69170608280946
NUB1	9.04024677323018	8.67833236816697	8.81792728278852	8.83206004045499	8.93522327656539	8.95756400086329	8.86930805843859	8.83449576528054	8.87766395053812	8.86848968498547
