baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AC016831.5	37.4934283533509	1.84069551257099	0.263031424639421	6.99800609411717	2.59630801160566e-12	3.44245520513158e-11
AC016831.7	240.79874556055	1.62036149978814	0.134801925157507	12.0203142343468	2.77912563503157e-33	1.09040129730898e-31
AC016877.1	5.01196928870828	1.73555413690155	0.639288227023445	2.71482261605593	0.00663112777703641	0.0226124372471243
AC016957.2	11.7599984195091	1.07715612769972	0.358750503577479	3.00252157685708	0.0026775299189945	0.0102229734714809
AC017002.1	42.24628737484	1.63856250622764	0.226528957387304	7.23334678765212	4.71234027372168e-13	6.617950299453e-12
AC017002.3	62.7396037390887	2.01894117178203	0.183071021731808	11.0281854150554	2.79446432007384e-28	9.25385253578474e-27
AC017076.1	29.2385996864943	1.20285562920057	0.345098963435768	3.48553822713655	0.000491148041520445	0.00222433922150074
AC018553.1	77.531173372654	-0.690677843069588	0.144907168216764	-4.7663469762684	1.87596086022786e-06	1.29785600920121e-05
AC018554.1	7.52923358659317	1.61531670937485	0.505956425796176	3.19260044347293	0.00140997897399039	0.0057479373293843
AC018637.1	4.42055562364861	-1.87809837650267	0.687594938517312	-2.73140227086675	0.00630654420544891	0.0216667933545636
AC018755.2	40.1489025354626	-0.658135198675674	0.247108960248162	-2.66334008291214	0.00773691768776621	0.0258072145235166
AC019069.1	64.3717395481776	-0.526212485290866	0.163362019473284	-3.2211433660498	0.00127680260275341	0.00525061754902301
AC019254.1	13.492319968602	1.7269296576386	0.377675308704993	4.57252464705741	4.81882519403324e-06	3.13386803250785e-05
AC020637.1	11.906008981009	1.28138791304928	0.387951424370663	3.30295968142907	0.000956701421626909	0.00404397350030389
AC022023.1	9.67097985333388	0.972929517597984	0.405948574422912	2.39668169541198	0.0165442887088699	0.0494807460168736
AC022137.3	85.5064223874889	0.452479766422862	0.147659190036141	3.06435221750921	0.00218141919325656	0.00851581124088368
AC022182.1	6.39509216172742	2.26877997921755	0.592691664245065	3.82792624915248	0.000129227462938187	0.000656952418723071
AC022730.4	34.3249645866607	0.652486309342526	0.230258713892579	2.8337095187934	0.00460111349194473	0.0164951541383113
AC022762.2	7.00345048104093	-1.32403571954307	0.496582932247463	-2.66629324844227	0.00766927631164003	0.0256154844943432
AC023055.1	59.1243618219331	-0.868839161440509	0.217144270595541	-4.00120693517551	6.3020213474922e-05	0.000341280516957237
AC023491.2	8.20267716251991	-1.09692946761373	0.455530605885999	-2.40802583501546	0.0160390459726772	0.0481553431786483
AC023794.1	24.8861272053754	-0.659837221274432	0.248412922674714	-2.65621133622931	0.0079024073640851	0.0262853124379852
AC025031.4	40.3081888911364	-0.614362766876649	0.202541934277465	-3.03326207023887	0.00241925402222994	0.00936450976320754
AC025171.4	19.7497682261517	-0.796563329467136	0.28756737687502	-2.77000589609068	0.0056055277922721	0.0195582489596456
AC025171.5	35.8033344708178	-0.626537744300206	0.220714298853485	-2.83868216764749	0.00453002535874101	0.0162672758920459
AC025287.2	14.3964491457795	1.12281778570321	0.376059190666656	2.98574749286871	0.00282886123367233	0.0107337054561561
AC025419.1	4.3174497046804	2.27670242133256	0.734202259365079	3.10091993356353	0.00192920447652249	0.00761673192600411
AC025442.2	13.8542241395913	1.19001470333209	0.336180038068269	3.53981369676219	0.000400409585921299	0.00184741709432048
AC026150.1	139.881432940608	-0.426103251240755	0.112424313664893	-3.79013433438302	0.000150565834584472	0.000755714580902203
AC026369.8	8.14004178676815	3.35190072592643	0.662883178586891	5.0565481734985	4.26913066810115e-07	3.23181524713198e-06
AC026464.4	313.150751456993	0.371801006538208	0.0896964627235599	4.14510221750974	3.3966215834314e-05	0.000193501885517122
AC026470.1	291.615915996789	-0.182230378579403	0.0739189978937192	-2.46527122623353	0.0136909572475441	0.0421342186496601
AC027288.3	116.828957095789	0.480955385119532	0.15310297572926	3.14138495890525	0.00168150853831763	0.00676191080603223
AC032019.2	4.18677778572939	3.06031537383362	0.82435357361619	3.7123820066782	0.000205317786141241	0.00100624160745003
AC034114.2	15.2993159865574	1.20497787023009	0.344990070893616	3.49279000148868	0.000478002252512838	0.00216869998344801
AC048341.1	103.29595822506	0.561446432005567	0.150067382854619	3.74129555220858	0.000183074073608538	0.000907361720929806
AC055717.1	15.2222084406005	0.995375095342557	0.344902750474513	2.88595870567322	0.0039022335346419	0.0142565840023774
AC058791.1	113.708424429882	1.98321875818686	0.163431633834503	12.1348524251745	6.90343483809887e-34	2.7678244608338e-32
AC067838.1	2.96349845408091	-3.62991089632477	1.07481410668277	-3.37724530572813	0.000732157231032689	0.00317809188080849
AC068389.1	74.4149151246699	0.364168567731193	0.150838276353498	2.41429812468649	0.0157655567441351	0.0474897659236703
AC069307.1	3.28798652581468	-1.98212379385908	0.783805460284757	-2.52884662622658	0.0114438023302926	0.0361225796830507
AC072022.2	14.4329476539312	3.18720934746069	0.454599596976107	7.01102545770229	2.36577678653343e-12	3.1512959348758e-11
AC073046.1	119.36784307546	0.488282046489556	0.126104556553883	3.87204126348059	0.000107927674771063	0.000559387668236449
AC073111.5	11.435889659177	-1.36665693167478	0.386041655352011	-3.5401799591513	0.000399854276648677	0.00184527716182468
AC073135.4	1.85597801654366	3.23489336135462	1.22506905122549	2.64058042942037	0.00827641452067388	0.0273668554908067
AC073195.1	6.86138812784627	1.58959166218151	0.530160138187724	2.99832361522934	0.00271469244937422	0.0103511443801342
AC073521.1	23.5531605944954	0.967903784552191	0.282619424825098	3.42476029434703	0.000615342075559003	0.00272021123143324
AC073840.1	105.808574155054	-0.522605213151084	0.129452102679933	-4.03705465057767	5.41264634094972e-05	0.00029621937247743
AC074052.2	9.57079503915966	1.35768803188809	0.446394223163942	3.04145520133551	0.00235437597418791	0.00912914829291436
AC074138.1	28.6087839770703	-0.692185836707824	0.237381998439728	-2.9159154496021	0.00354646594373614	0.0130943937545454
AC074183.1	196.950009542734	-0.485449686491006	0.0974126393887808	-4.98343633369322	6.2464873043791e-07	4.61439228818364e-06
AC074389.1	5.61544006381203	6.07062050974849	1.00315681734535	6.05151697599303	1.43488160646633e-09	1.46964232390079e-08
AC074389.3	1.84569199362206	4.50504289284634	1.22314322576588	3.68316873931543	0.000230352568116985	0.001117248735261
AC078846.1	304.628497885686	-0.569979648626543	0.0837405242762761	-6.80649725509326	1.00003637620706e-11	1.25265426080545e-10
AC079163.2	7.28641311571902	2.23583749667386	0.541825736108489	4.12648818185	3.68344923931608e-05	0.000208079732706332
AC079922.2	24.7303901721985	0.741812085358003	0.2617151619921	2.83442533367782	0.00459081846146116	0.0164679893120397
AC080038.3	6.92503959417588	1.5011062610819	0.51195682452956	2.93209542125213	0.00336683282471159	0.0124883056052894
AC080078.2	3.58038729689179	1.92869606700566	0.758453804631443	2.54293149461208	0.0109926778958124	0.0348787500196426
AC084816.1	22.2442606368135	0.660349525371805	0.267985391553964	2.46412508361983	0.0137348170290772	0.0422498558611042
AC087280.2	33.37638312056	0.744760192884898	0.252217557054177	2.95284833293712	0.00314856616366829	0.0117805443084784
AC087386.1	25.3345367001844	-0.756360455850738	0.278205858289261	-2.71870786798573	0.00655374617302837	0.0224003672692491
AC087623.2	61.2963536474521	1.02822531387365	0.181548148664006	5.66365078046929	1.48185838532644e-08	1.35285821896235e-07
AC090204.1	120.070605120455	-0.359233920492997	0.119943837591335	-2.99501773252376	0.00274428887256486	0.0104462200251068
AC090376.1	6.62867452229901	1.7167029933613	0.521597091118753	3.29124341870697	0.000997455622371797	0.00419513817234036
AC090517.4	426.064138874887	0.386885418569118	0.0713376367822089	5.42330018234644	5.85086132234691e-08	4.9828682553957e-07
AC090519.2	4.50702849924078	1.53907062036872	0.614901329625648	2.50295542750851	0.0123161053723224	0.0385262753286218
AC090527.1	13.6932471240882	-0.877486879795275	0.360171671172111	-2.43630176948581	0.0148382998926908	0.0451448930576349
AC090617.5	9.25748069911292	2.65420729973913	0.502835360273559	5.27848180425331	1.30258597914482e-07	1.06439430475744e-06
AC090833.1	31.0774393249041	0.752357200628723	0.288649337048631	2.60647472230975	0.00914795758684594	0.0298232881755451
AC091057.6	43.8405067055406	-0.669303331778801	0.279355499144509	-2.39588386063084	0.016580342958266	0.0495665248205382
AC091185.1	59.7103934606603	0.84080508806513	0.162985741524087	5.15876468826489	2.48584496378154e-07	1.95066285543122e-06
AC091271.1	20.310499185731	1.50009958752821	0.294924662614759	5.08638231278643	3.6495800825451e-07	2.79639367495012e-06
AC091691.2	8.84617859871288	1.48556427053724	0.457633176577621	3.24619006350661	0.00116960725368867	0.00485438762814147
AC091959.3	984.932642467735	0.198276818668878	0.0632364944191923	3.13548087208169	0.00171572616770649	0.00688304150072344
AC092072.1	77.987631059107	-0.420222560680353	0.152730687211671	-2.75139573030248	0.00593419081036882	0.0205902043534094
AC092171.3	31.5741011155462	-0.779588609688637	0.223719698571984	-3.48466681595227	0.000492750202220265	0.00223109414642481
AC092171.5	14.6366906784867	-0.953191992733734	0.333976924120869	-2.85406542755261	0.00431636408004106	0.0155832643040079
AC092484.1	21.5449942307073	0.911303863806363	0.268298864190443	3.39659978269421	0.000682286765479707	0.00298681987449759
AC092683.1	870.379513052939	0.324250404606601	0.0878826545587419	3.68958364121634	0.000224621370540861	0.00109155160956568
AC092718.8	50.3660270207547	0.689684855673379	0.18816263198522	3.66536569135338	0.000246985405388768	0.00118905578192296
AC092723.5	93.0812343556651	-0.355198395104045	0.133873076779508	-2.65324741649932	0.00797214113611156	0.0264823209177997
AC092835.1	29.1849269043079	-0.941618797410234	0.252622557944046	-3.72737417067401	0.000193485104723384	0.000953338408736011
AC092848.1	5.46077399597726	5.44461988934084	1.06002400481811	5.13631754054012	2.80174105315377e-07	2.18325779825935e-06
AC092902.4	611.93292258013	0.278020388117184	0.101485644366879	2.73950458561526	0.00615318564350854	0.0212303327412552
AC093323.1	267.730127966481	-0.2246619053685	0.0801550805482745	-2.8028404916042	0.00506547152221518	0.0179736912022997
AC093627.21	8.94093755074053	-1.95861117858302	0.478537999835576	-4.09290626712193	4.2599995654041e-05	0.000237652589863083
AC093627.4	24.1753962488352	-0.896943420556679	0.291326123414917	-3.07882935468585	0.00207815679931403	0.00815056168256827
AC093627.7	8.94093755074053	-1.95861117858302	0.478537999835576	-4.09290626712193	4.2599995654041e-05	0.000237652589863083
AC093655.1	7.33070439536788	2.05194377012297	0.508267823195619	4.03713097008942	5.41088645626452e-05	0.0002962034396403
AC093673.2	1.47986442028931	3.50147363908525	1.22934214381573	2.84824990072909	0.0043960390384906	0.01582275910927
AC093788.1	14.8427672195978	-0.895980410213642	0.367403811614506	-2.43868022565248	0.0147410060683206	0.044899844340707
AC093849.2	42.0596753333337	-0.638270686737069	0.195848068141103	-3.25900935758637	0.00111801980166485	0.0046517650794667
AC096570.1	10.597175196804	1.22841820780327	0.398509627514714	3.08253081729604	0.0020524847732568	0.00805771080830637
AC097059.1	24.5785559408522	-1.09982341317447	0.371144686883483	-2.96332792046609	0.0030433216833149	0.0114433086559505
AC097634.1	53.1744520291575	-0.819803295721007	0.186237392930191	-4.40192639524491	1.07293958805284e-05	6.60096786829214e-05
AC097654.1	19.0947228042076	-0.936276456273992	0.331571703964916	-2.82375258527206	0.0047465009512191	0.0169630842961608
AC100802.1	9.26713214501087	1.23537209563067	0.44556757343818	2.77258079195046	0.0055613712339266	0.0194310765202006
AC100835.2	8.13710213268666	-1.77671872674367	0.479676747317517	-3.70399177504342	0.000212233142136935	0.00103684732981482
AC100858.3	19.450089584736	1.05998219984876	0.296591579276856	3.57387826867232	0.000351732500964665	0.00164122844677335
AC103706.1	13.846618176807	-1.05221344231518	0.340608589130533	-3.08921582101366	0.00200685595521352	0.00789856831553299
AC103718.1	135.804503048865	-0.539810808146032	0.126536381625267	-4.26605219157177	1.98962254462698e-05	0.000117461117849802
AC104051.1	7.60210402235228	-1.72150768310979	0.509431398277012	-3.37927283032071	0.000726778437056942	0.0031567824122609
AC104066.3	51.7448591972485	-0.727377193314415	0.185014245327115	-3.9314658826858	8.44294792954054e-05	0.000446080510597443
AC104109.3	13.9361118629788	2.53910784264734	1.04323859000562	2.43387070510272	0.0149383300614348	0.0453980262732002
AC104232.1	153.648968059028	-0.775059746183085	0.115184226740342	-6.72887050698611	1.70985134375172e-11	2.08732276328335e-10
AC106028.4	27.2679990893961	3.47626704177251	0.344601978998192	10.0877744575888	6.25720508310731e-24	1.70066111739926e-22
AC106744.1	4.47672170241337	-1.90182953333313	0.743506830152633	-2.55791803949227	0.0105300907404394	0.0336812593120447
AC107204.1	855.993437721438	0.376586343675861	0.14659995037558	2.56880266815283	0.0102050550952933	0.0327611184506175
AC108125.1	18.932789541493	0.738854043956787	0.301571653832811	2.45001157955781	0.0142851620614757	0.0436829208936739
AC108134.2	174.762453598234	0.277443487679748	0.107506673567255	2.58070944317872	0.0098597527576593	0.0318452328417225
AC108134.3	195.223094347258	-0.571334751594202	0.0950461859412722	-6.011127600083	1.84237317161872e-09	1.86428197451253e-08
AC108488.1	71.3917972506605	-1.44522112922063	0.158863780069793	-9.09723493036424	9.26607676794244e-20	2.0245825588201e-18
AC108488.2	27.0874201321909	-0.953503066432515	0.31142253642391	-3.0617664263533	0.00220035077604387	0.00858141057831689
AC109495.1	17.1874356671627	0.944353613736881	0.330907737385245	2.85382753875428	0.00431959739117302	0.0155921461585442
AC110285.2	11.7868487540017	-1.56416500981544	0.399726770148003	-3.91308545393716	9.1124269425496e-05	0.000478693186117212
AC110285.6	5.2756188774632	-2.3632403810774	0.752602503919187	-3.14009104244378	0.00168895337393196	0.00678508420161074
AC110769.1	7.01415824755932	1.17279556595719	0.465509923003895	2.51937823019806	0.0117562296088539	0.0370102845023037
AC113361.1	17.3283360707752	2.74277754543422	0.386777729247808	7.09135334851953	1.32806766143172e-12	1.80236477308839e-11
AC114928.1	7.00718155461525	1.23111033919576	0.496651248916827	2.47882259811237	0.0131816849428572	0.0408599815927762
AC116021.1	16.2773464795532	1.00307292899887	0.310768668329117	3.22771576166929	0.00124782896918068	0.00514095338538648
AC119396.1	160.342121892954	-0.607473464353048	0.101351122614544	-5.99375170873415	2.05054376370191e-09	2.06250953030306e-08
AC120036.4	16.3994753268026	-1.00578144192226	0.318748571422007	-3.15540690091645	0.00160274407981442	0.00647227470116489
AC120049.1	23.6932574310241	0.623975494337901	0.259760007910594	2.40212301869295	0.0163002257449182	0.0488014626778156
AC123768.2	32.1589386105374	-0.881595337727927	0.249011104048913	-3.54038564302239	0.000399542744301991	0.00184426150705843
AC124276.1	27.3243598592091	0.777750561499016	0.259785349986657	2.99381994226758	0.00275508481887204	0.0104853360147561
AC125603.1	95.0549943400988	-0.469117488409007	0.136719878221962	-3.43123102880039	0.000600848649467457	0.0026631460909473
