CTL_S1	CTL_S2	CTL_S3	CTL_S4	CTL_S5	PMA_S6	PMA_S7	PMA_S8	PMA_S9	PMA_S10
GTPBP2	9.46844651597968	9.40747077318449	9.49384872897755	9.44687869998179	9.44508295670236	9.46638778389778	9.6374083293559	9.39961504065508	9.49227731931454	9.5711219877301
GTPBP3	7.13595338951206	7.20913347457218	7.41187767098877	7.48816104798529	7.48924165179405	7.06115811662781	7.44155300064767	7.06215558624143	7.13957055010744	7.00223876505459
GTPBP4	9.85806249189928	9.69018012394491	9.72449989167032	9.81812981695895	9.78057148467731	10.4042923338962	10.5165456686332	10.3908401357437	10.4922673035098	10.4745167169049
GTPBP6	9.05812271930605	8.97351100091939	8.97357675855636	9.11534085697582	8.93412983390385	9.19749385129655	9.34312708842575	9.07429033777755	9.18506821870682	9.04329226458185
GTPBP8	7.1270209018493	7.10364774233435	6.93413767574057	7.43293466307031	7.10166213086527	6.96248149006171	6.59099729002342	6.91777704083646	7.02815748268419	6.6532619350489
GTSE1	9.21598524650454	9.23880719287498	9.24524515679857	9.21896168519639	9.19946944542664	9.18387080057019	9.12774163154002	9.15241947931438	9.2743340696875	9.25821223028337
GTSE1-DT	2.79807659170384	3.38444754280536	2.66683265217395	2.9251966627224	2.23672480240172	2.72932651712938	-6.64385618977472	2.18747408342942	2.7395316013284	2.40791209326434
GTSF1	9.79037053782649	9.83204220058787	9.76110257047428	9.69443608926023	9.78365413254928	9.68523618702623	9.56701990718755	9.52060640452187	9.76292148280651	9.66070963999994
GTSF1L	-6.64385618977472	0.931219366907536	-6.64385618977472	-0.22961308198715	-0.0730112380425258	-6.64385618977472	1.66466798736739	0.87028902420983	-6.64385618977472	0.0968170100787238
GUCA1A	-0.187475957569146	-0.0612346938358584	-6.64385618977472	-6.64385618977472	-0.0730112380425258	-6.64385618977472	-6.64385618977472	-0.12184040444295	-6.64385618977472	-6.64385618977472
GUCA1B	3.60454225816138	4.38375662194689	4.25027979672358	4.14650333874829	3.49797256036981	4.31283793395623	4.66068079132524	4.72090344608151	4.01836825648289	4.78422637576989
GUCD1	10.4398673848131	10.4304476435848	10.3954037420531	10.4572849055733	10.3985782360459	10.5452085214459	10.4316102067405	10.4669387019533	10.4846137842421	10.4419245600497
GUCY1A2	4.11875957521967	3.9245841374091	3.66569628429114	4.07615474105577	3.72018254623063	3.46542163611332	4.74811007999336	3.67086339783123	4.01836825648289	4.25394434030234
GUCY1B1	3.25694238383666	2.51112922485314	0.865146181935228	2.75550905918442	2.91364840219979	2.46672715200977	2.24811285532536	1.45261843044882	2.25496859428706	3.25470029523488
GUCY2C	-6.64385618977472	-0.0612346938358584	-6.64385618977472	0.761904080720004	1.50179838587082	2.14545137232005	0.669211330326305	-6.64385618977472	-6.64385618977472	1.09005591617577
GUCY2D	-0.187475957569146	-6.64385618977472	1.44746617649295	-0.22961308198715	-0.0730112380425258	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.09005591617577
GUCY2F	2.6057278105312	-0.0612346938358584	3.66569628429114	2.07871842816194	3.72018254623063	0.155200871433709	1.66466798736739	0.87028902420983	1.52001657129736	1.09005591617577
GUF1	9.24310784303685	9.33516707578593	9.14494196263596	9.36072332834929	9.26048420391898	9.17011788310668	9.30037810903536	9.1478029325022	9.23610047690111	9.23557176274272
GUK1	10.5879870024953	10.5095450977332	10.5402083707564	10.5558970192669	10.5218444022132	10.5248206618572	10.6402589082982	10.4770952454808	10.4486783421964	10.4873501739194
GULP1	2.1212487243016	2.24860088033811	2.18231427528974	0.761904080720004	2.23672480240172	3.60280641799821	2.98386319277872	3.77032355265632	3.10162155705882	2.08666344995084
GUSB	10.0005860361053	10.0619190485721	10.051974543337	9.9810012894855	9.99920946444779	9.99082396209204	10.1216026885828	9.95778680961619	9.94683776884014	9.90186024573243
GVQW2	-0.187475957569146	1.51365775817632	0.865146181935228	1.34402784871907	-6.64385618977472	0.155200871433709	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.0968170100787238
GVQW3	6.39608496252642	6.46295611437827	6.84601419695796	6.97265446275145	6.45105624425343	6.35181685854206	6.2148933810647	6.47724706339155	6.4537414193695	6.54284934671841
GXYLT1	8.52735894087168	8.5457241774141	8.77610024448709	8.78407093400161	8.67995202796876	8.71586834204525	8.29678078951102	8.60050470731348	8.49229735071548	8.42760079612164
GXYLT2	5.60365245409942	5.24594207582543	5.47223896664413	5.63630420230968	5.46664766448045	5.18697705642993	5.51840607294895	5.81682755080981	5.38979062405959	5.57541867202365
GYG1	7.79606572213854	7.7050626050252	7.74601455251311	7.60519420772548	7.75728925941013	7.68141593669899	7.7045735741718	7.68899368140587	7.60956883446522	7.65319026727434
GYG2	6.56433758611463	7.00056201950502	6.39653416798346	6.5479411320425	6.63979766433352	6.31229340099207	5.90827804276379	6.43239794119563	6.13967286391508	6.57526738591393
GYPA	-6.64385618977472	0.931219366907536	-0.126955216858632	1.34402784871907	0.919380810664841	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.93379591796632	1.67275765934632
GYPC	9.45065745520579	9.41550797422568	9.28558738859704	9.34398032067047	9.43335383308074	9.02485758880303	9.26376010600875	9.12918758464406	9.18506821870682	9.18131992052267
GYPE	0.804286080573775	1.9274315447464	2.44481882131142	2.34118351932317	-0.0730112380425258	1.14870853146034	0.669211330326305	1.45261843044882	1.93379591796632	2.08666344995084
GYS1	10.0940765758857	10.0412905441643	10.0605656112058	9.94937296052352	9.96159554500942	9.89875827850637	9.85979816290908	9.77976377158122	9.82787619360356	9.89384978696022
GYS2	0.804286080573775	2.24860088033811	-0.126955216858632	-0.22961308198715	-0.0730112380425258	-6.64385618977472	0.669211330326305	1.86633757814655	-0.054920014195448	0.0968170100787238
GZF1	8.3077989910999	8.32455819049227	8.31257669698055	8.31947027039105	8.23370854938641	7.85649461112043	7.6488668644916	7.55593890646006	7.65118582310654	7.64557746236841
GZMB	-6.64385618977472	-0.0612346938358584	0.865146181935228	-0.22961308198715	-0.0730112380425258	0.155200871433709	0.669211330326305	-0.12184040444295	-6.64385618977472	-6.64385618977472
H19	-6.64385618977472	0.931219366907536	0.865146181935228	-0.22961308198715	-6.64385618977472	1.73150041003257	0.669211330326305	1.86633757814655	-6.64385618977472	-6.64385618977472
H1F0	11.2620831443118	11.2382229678626	11.1535531164292	11.1289600249704	11.191929485734	11.5030388977355	11.7574882272182	11.3736392122242	11.5088642056194	11.5256930741736
H1FNT	0.804286080573775	1.9274315447464	2.66683265217395	1.75764388426311	-6.64385618977472	0.155200871433709	2.66239093912885	-0.12184040444295	2.25496859428706	0.0968170100787238
H1FOO	2.1212487243016	1.9274315447464	2.44481882131142	2.07871842816194	1.91556173693409	2.46672715200977	2.24811285532536	1.86633757814655	1.52001657129736	1.67275765934632
H1FX	10.3724960383648	10.1997704237112	10.2740132778902	10.2973809850708	10.312623306898	10.2637320952726	10.4200090048002	10.2959721964702	10.3894572377321	10.3144954976362
H2AFB1	0.804286080573775	-6.64385618977472	1.44746617649295	1.34402784871907	-6.64385618977472	1.14870853146034	2.66239093912885	1.45261843044882	-6.64385618977472	2.08666344995084
H2AFB2	-6.64385618977472	-0.0612346938358584	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472
H2AFB3	2.1212487243016	0.931219366907536	-6.64385618977472	-6.64385618977472	1.50179838587082	-6.64385618977472	-6.64385618977472	0.87028902420983	2.25496859428706	-6.64385618977472
H2AFJ	7.31965307831499	7.05302541558458	7.39644854136793	7.41166728627743	7.32967472983423	7.10807570697343	7.05253639812502	7.11040720360211	7.29642885688939	7.19188612138796
H2AFV	10.3438704157192	10.3467607403035	10.3500697721076	10.2964143628754	10.3051343870991	10.3295501277879	10.2070169567344	10.2319846220368	10.3372937793498	10.2061031957204
H2AFX	12.0024082389987	11.9508522808297	11.9502951346799	12.0131178244395	12.0624351883624	11.9004138315334	12.1589626525398	11.7707720291379	11.9593057133576	12.0555282255593
H2AFY	12.5083153267339	12.52145599386	12.4575842165578	12.4594378993501	12.4242287254124	12.5430686964858	12.6900898209831	12.4862592840283	12.4905890415275	12.5768706560113
H2AFY2	6.33533829923402	5.53865399448785	6.02735030482996	6.02037988736642	5.81887871932671	5.46444172332495	5.4677912409854	5.61755665884589	5.81291456883536	5.66850916651897
H2AFZ	10.5625392569917	10.4906491487655	10.5145324106288	10.6489553378598	10.6147801160165	10.6280252679418	10.6894062548737	10.6030085999127	10.6832403866423	10.5559634101353
H2BFM	0.804286080573775	2.24860088033811	1.86118060542028	2.56316914972977	1.50179838587082	1.14870853146034	0.669211330326305	-0.12184040444295	-0.054920014195448	-6.64385618977472
H2BFS	7.21395050285637	6.94611856880886	7.37299097229992	7.0388830068406	7.18795587805846	6.69691476128852	6.96400660198652	6.89591942856313	7.19689973877429	6.97819518244439
H3F3A	12.5106781082094	12.5174941508205	12.5342654463941	12.5663529202957	12.5777369191608	12.6791647082023	12.5184823500041	12.5484404378396	12.6079569908136	12.4553143818078
H3F3B	11.3404878945046	11.2517535626725	11.2306190625356	11.2467321289792	11.2075075617058	11.8602954363466	12.159461077795	11.8103814275279	11.9496092391796	11.8268391479274
H3F3C	-6.64385618977472	-6.64385618977472	0.865146181935228	-6.64385618977472	-0.0730112380425258	-6.64385618977472	-6.64385618977472	0.87028902420983	-0.054920014195448	0.0968170100787238
H6PD	10.4851352791147	10.5620792081392	10.5384522106534	10.4133775416683	10.4362846537966	10.3540861600665	10.4496542523739	10.3053301769723	10.3341031760363	10.2342915034887
HAAO	7.4327089354433	7.349986940522	7.22362284272085	7.14579037406541	7.31270271259786	7.08480762806652	7.27491329366693	7.19339073185765	7.26995834508849	7.13864780964105
HABP4	6.88358583753531	6.74394731980279	6.7521557041362	6.70770541121924	6.48174956995358	7.27156323467972	7.16800525552251	6.80501881151972	7.20623696895791	7.29280836308639
HACD1	6.13605596015612	6.15265524345529	5.90183953059398	5.98241796406532	6.26947155794106	6.29211807602749	5.8698103873141	6.22012081976005	5.97463841989921	5.9661368302359
HACD2	7.85675897954697	7.90097403548929	7.89618364920106	8.11097525882009	8.15018805040433	7.95602613471655	7.53055304127718	8.0767478370532	7.95797888201488	7.78376817489816
HACD3	8.55426240215975	8.58544940717029	8.64187506150983	8.53804472858497	8.60176763357371	8.39015735865159	8.33258038650308	8.26756355902641	8.49229735071548	8.44962646760318
HACD4	8.71191459336145	8.60315095088531	8.64840294145116	8.56719029800258	8.57710621959945	8.42299964745462	8.20705357282819	8.5312992583763	8.33093910389587	8.43645145743484
HACE1	7.80169001875657	7.724601861307	7.96578626421678	7.74212314376803	7.88333718357276	7.91043113385393	7.62596761253551	7.81663558445272	7.70487107229222	7.72718726523594
HACL1	7.23072509218471	7.43151196712548	7.27514975645577	6.982303867003	7.14065346136979	7.21909927299752	7.3606377933404	7.29709524408457	7.27883592296391	7.02588820326796
HADH	9.16453241100264	9.21827872172548	9.22355044589157	9.23721075333855	9.20867311670508	9.07885146102843	8.99552891134535	9.04231173311522	9.00418442246941	9.11671197725516
HADHA	11.7185894922366	11.7326021657777	11.7007369673076	11.6973553290699	11.6832263831486	11.6895677741963	11.7868188472104	11.6305641545391	11.6890751718855	11.6747897469696
HADHB	9.19263024576929	9.22515405266001	9.35308118617869	9.1942648660081	9.07163067637981	9.32708464764478	9.17977142075945	9.26327819347371	9.20383492777585	9.22027828757101
HAGH	7.24730687863521	7.47060955223777	7.52970751669779	7.26125975475108	7.48924165179405	7.63411256461874	7.60269902076907	7.31367707989205	7.49233741268299	7.58318410970171
HAGHL	7.79041941355419	7.53104206912549	7.651691710734	7.45389307751225	7.65999671016426	7.71968411380878	7.71546137030031	7.43988719937549	7.5225503651524	7.50119513709117
HAL	8.59369967836779	8.56029659050094	8.66781120718439	8.70177295055653	8.39155575128356	8.17565974012938	8.08642812526767	8.09604768290353	7.99076751329233	8.07200128713207
HAMP	0.804286080573775	0.931219366907536	-0.126955216858632	1.34402784871907	-6.64385618977472	1.73150041003257	0.669211330326305	0.87028902420983	2.25496859428706	-6.64385618977472
HAND2	1.80014939232322	1.51365775817632	1.44746617649295	1.75764388426311	2.23672480240172	1.73150041003257	1.66466798736739	1.45261843044882	0.937567088924787	1.09005591617577
HAP1	5.46875196125337	5.73126027621114	5.41213180338953	5.18003383044695	5.3715126755405	5.35199348694906	5.70478104489281	5.92870133089497	5.38979062405959	5.66850916651897
HAPLN1	0.804286080573775	-0.0612346938358584	-0.126955216858632	-6.64385618977472	-0.0730112380425258	1.14870853146034	-6.64385618977472	-0.12184040444295	-6.64385618977472	0.0968170100787238
HAPLN3	-0.187475957569146	1.9274315447464	2.18231427528974	2.07871842816194	2.23672480240172	1.73150041003257	1.66466798736739	1.45261843044882	0.937567088924787	0.0968170100787238
HAPLN4	4.96638735342416	4.2463222051747	4.61268140490662	4.92377145436224	4.95659133432515	4.78656585402362	4.46811719497683	4.76979481086052	5.28793618794008	5.03789851796485
HAR1B	-6.64385618977472	-6.64385618977472	-0.126955216858632	-6.64385618977472	-6.64385618977472	1.14870853146034	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472
HARBI1	5.35094319612328	5.01154391111665	5.85745295160623	5.58656134438776	5.49701451664711	5.00061855734743	4.98249480424916	4.95030483884329	4.63103692764242	5.17112629950347
HARS	9.10208875098667	9.18340182921359	8.98908945099213	9.10654406783704	9.02289593107006	9.12805456447014	9.08220167471257	9.11032889639423	8.95241179933067	9.06628347488159
HARS2	8.36969161289077	8.3457428643754	8.3964057261543	8.46421835459138	8.43533615917965	7.6260756512716	7.46754672715378	7.29709524408457	7.61658890355239	7.44966773217178
HAS1	2.38373035691854	1.51365775817632	2.85919372204867	3.33975924896775	2.91364840219979	2.95140811476139	2.66239093912885	3.32324899349531	2.7395316013284	3.08496422064952
HAS2	2.1212487243016	1.9274315447464	1.86118060542028	0.761904080720004	1.91556173693409	2.14545137232005	0.669211330326305	-6.64385618977472	1.52001657129736	2.67049335354237
HAS2-AS1	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.0730112380425258	-6.64385618977472	0.669211330326305	-6.64385618977472	0.937567088924787	-6.64385618977472
HAS3	4.11875957521967	5.35025221124985	5.1795303377187	4.70811942323557	4.86642350010989	4.89755844540029	5.18406914081305	4.76979481086052	5.05973050275928	5.08368848397779
HASPIN	7.71493271464721	7.76918993642265	7.54378194390881	7.7923551403357	7.7127012014893	7.63411256461874	7.71546137030031	7.37816184194024	7.64433249382353	7.55907292155707
HAT1	9.59530108128885	9.67016578044961	9.5970033374179	9.63755970220883	9.73829790495413	9.85816437752462	9.5879070002707	9.84110146803801	9.84889374528858	9.74149132408842
HAUS1	7.79041941355419	7.88369677127803	8.13337988346488	7.78685940097455	7.73197935106342	7.8633479871414	7.68254833187033	7.72662953843805	7.66479558073584	7.76982961954852
HAUS2	8.37347313925506	8.52729919916539	8.6837876690574	8.51163381483639	8.57354849345868	8.88030971787216	8.66014595413882	8.89857912227578	8.86078323354212	8.78719921749862
HAUS3	8.34293970162799	8.26797646220896	8.27931530121343	8.28479879124891	8.32116857139192	7.8971348664714	7.69360298430398	7.73280782228778	7.81882200986181	7.75575508240766
HAUS4	8.4895279062511	8.70830308903373	8.59870829936285	8.16704919384976	8.45480546471915	8.52160446738264	8.35364135344291	8.22436729258895	8.4178970806166	8.17077589376914
HAUS5	8.34293970162799	8.47056888233786	8.16103525082222	8.249273510905	8.37530034732473	8.27665968513577	8.42833649528791	8.36226500850302	8.18272994764798	8.03168535130527
HAUS6	10.2075239979847	10.2723735706075	10.1621383593682	10.4142689130068	10.3660427518742	10.1728664770668	10.2337694600917	10.2111156047791	10.2721011985886	10.1627603572324
HAUS7	7.60342991730745	7.65162595505912	7.68382275140879	7.64218653940935	7.74468980754562	7.57689063444924	7.98209544632096	7.60391642755016	7.69163588244063	7.44966773217178
HAUS8	7.84045787446572	7.89523790641552	8.00191862287029	7.92835597866013	8.00454584658366	8.06110409940197	8.20705357282819	8.23311063418994	8.26097877198763	8.25823579007284
HAVCR1	1.80014939232322	2.24860088033811	3.44349331977125	3.33975924896775	3.0833606541729	2.46672715200977	1.66466798736739	0.87028902420983	2.93190662937638	3.40655222937901
HAVCR2	3.88444086106013	3.38444754280536	4.5582563008458	4.660832106234	4.30478010677653	4.14300366802928	4.98249480424916	4.90725025756407	5.1398774697651	4.6074169044596
HAX1	9.75891346545122	9.75495769234936	9.83163452125131	9.84084964374495	9.84100666558645	9.76425525221819	9.83255362272137	9.6584327409422	9.83541765985238	9.74149132408842
HBEGF	4.49707954746428	5.05335130820833	5.1055507081931	5.33869012270075	4.71963510134405	9.77519850454113	9.73426869234394	9.79016953623307	9.66643454849744	9.74327571293394
HBG2	3.25694238383666	1.9274315447464	2.66683265217395	3.21435790412528	3.0833606541729	3.46542163611332	2.66239093912885	2.86435778915943	2.51749916790388	3.40655222937901
HBP1	7.18841714603403	7.59613365608459	7.23233947833579	7.62996085169964	7.18795587805846	8.35654997951621	8.40834560445327	8.25902715490885	8.10499294653615	8.32171281858613
HBQ1	-0.187475957569146	-6.64385618977472	-6.64385618977472	-0.22961308198715	-6.64385618977472	0.155200871433709	0.669211330326305	-0.12184040444295	-6.64385618977472	2.08666344995084
HBS1L	10.4125602372819	10.4647405755667	10.5028724734886	10.5322792883368	10.5999921309554	10.4528099181261	10.5304847648921	10.5008211502589	10.5493274462961	10.4441204275623
HCAR1	5.79626044496019	5.85462043111966	5.74011708823624	5.58656134438776	5.88925587695295	5.63433041891586	5.9457465887323	6.14798095820382	5.71164989711242	5.75595532236099
HCAR2	0.804286080573775	-6.64385618977472	-6.64385618977472	-0.22961308198715	-6.64385618977472	1.73150041003257	2.66239093912885	2.18747408342942	1.52001657129736	-6.64385618977472
HCAR3	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	2.24811285532536	2.86435778915943	1.93379591796632	-6.64385618977472
HCCS	7.86215200608647	7.92931748687688	7.97620246499858	8.11536686932679	7.92860002999486	7.7643050207222	7.72626761300388	7.68899368140587	7.80659625132533	7.87122716510435
HCFC1	12.5070249039614	12.493729127018	12.5415168296127	12.4744727941655	12.4811160095013	12.4598846494455	12.5696307787977	12.4179256876233	12.5243419162464	12.5488318001054
HCFC1R1	7.51717875456817	7.36666466521188	7.47933676838488	7.2533115211994	7.55566540025638	7.55165467639586	7.6488668644916	7.61733625664899	7.33098390670377	7.5751917369095
HCFC2	7.49652041989135	7.40753450485688	7.24961632756198	7.51500117900315	7.39563398391326	7.08480762806652	6.92701539600523	7.08165031276902	7.34795593730448	7.22291091756819
HCG11	6.82955066126604	6.71818664895557	6.89074868252204	6.93339820105372	6.54124405942474	6.85655685900987	6.76876705801292	6.88486517191796	6.78812640482946	7.04915621129256
HCG17	-0.187475957569146	0.931219366907536	1.86118060542028	1.34402784871907	2.49924896315255	3.1438200309712	3.2465936244179	2.44998052145953	1.93379591796632	2.40791209326434
HCG20	2.9677710980247	1.51365775817632	2.44481882131142	1.75764388426311	3.0833606541729	3.1438200309712	3.46876888211048	2.67199570460639	1.52001657129736	3.78474985577722
HCG27	4.38165556898961	4.09440357131832	4.31735953416405	3.07700980971373	4.0825093424226	3.95047524165057	3.2465936244179	4.1111378659852	3.39082255780526	2.67049335354237
HCG9	1.38649210746592	1.9274315447464	2.18231427528974	1.75764388426311	3.61335154616954	2.46672715200977	-6.64385618977472	3.44865975601647	3.39082255780526	2.08666344995084
HCK	8.90716652963672	8.84550605140701	8.77311645418134	8.71050755139045	8.83062745191589	8.78246454289683	8.59678549431049	8.53837111637218	8.57029775416133	8.66072746413544
HCLS1	11.694984364764	11.6455918672135	11.6274595859177	11.6591385809469	11.4352996922774	11.7550595141431	11.8622379902307	11.6506902704274	11.8126619233783	11.7876030396636
HCN1	4.65455473199226	5.24594207582543	4.17992837214149	4.92377145436224	4.95659133432515	4.95000857879278	4.66068079132524	4.81708346622516	5.57417390249027	5.03789851796485
HCN2	6.27192094910919	6.46295611437827	6.19725072963314	6.16296336415133	6.26947155794106	6.07313847440875	6.38820299604274	5.86262324233468	6.15903546050797	6.38721610386659
HCN3	4.55150366910256	4.56809826034118	4.61268140490662	4.6119421720826	4.77024229329852	5.00061855734743	4.98249480424916	4.72090344608151	4.51560822845416	4.83865476799561
HCN4	-0.187475957569146	0.931219366907536	1.86118060542028	-6.64385618977472	-6.64385618977472	1.14870853146034	-6.64385618977472	-6.64385618977472	-0.054920014195448	-6.64385618977472
HCRTR1	2.79807659170384	3.09524789536826	2.44481882131142	3.07700980971373	-0.0730112380425258	3.84363181862387	1.66466798736739	3.56403532599424	2.7395316013284	2.89256201231797
HCST	5.41104976022579	5.41582483449008	5.34941110633449	5.18003383044695	5.08208349809366	5.27184332299189	5.51840607294895	5.25507053334686	5.25232150999582	5.12806971135048
HDAC1	10.706652171974	10.6760232160084	10.6508163813169	10.7053928756627	10.7398774470532	10.6529599709492	10.5366369503673	10.5567427449335	10.6874136214862	10.6512280339393
HDAC10	8.75313628692073	8.82151109633522	8.80268024283069	8.69592036515717	8.88042993260458	8.68525371070543	8.90806783666261	8.59373165362444	8.57029775416133	8.69800757082557
HDAC11	2.9677710980247	2.92553389775275	3.85819925329199	4.21358050615543	3.91269078242516	2.46672715200977	2.24811285532536	3.18588960002026	3.10162155705882	2.67049335354237
HDAC2	11.3949891369753	11.3111182951692	11.3793005832731	11.4169344510123	11.4849113448021	11.488151461519	11.4332547150178	11.3957103664806	11.5557284988932	11.499009740477
HDAC3	9.43626656959529	9.49540638318644	9.4175580292672	9.45035921890491	9.26930791087361	9.44370375546688	9.46426173693588	9.24394202516254	9.47885699076286	9.49902469410909
HDAC4	9.96092221109191	9.93207714154031	9.88926503837199	9.97859280686705	9.88616236202474	9.91203966111894	9.88171270526644	9.82961739347587	9.70317137752115	9.86299783515094
HDAC5	10.0545804084077	9.95982185072813	10.0006013955675	10.023680256413	9.89474125652488	10.001735701209	10.2050869459754	10.0546816589495	10.1826927089707	10.0634160482459
HDAC6	8.8834941978096	8.93768364344149	8.95526524686569	8.83021836451185	8.79440806962255	8.65397531237398	8.86471238368718	8.66007247013699	8.76609835606676	8.87119635638109
HDAC7	7.79041941355419	7.73105657894261	7.73378882212431	7.56080240380223	7.43537783451074	7.63411256461874	7.84008234409469	7.44742043930384	7.61658890355239	7.72718726523594
HDAC8	8.3922335053239	8.26797646220896	8.36504249625233	8.34213016399281	8.32540543199697	8.20832481200038	8.37439928355251	8.56285314863114	8.0949745558656	8.40523363778037
HDAC9	10.7021484646913	10.665952067312	10.7383265045827	10.670752000227	10.6532084715979	10.7788196750216	10.6244602979839	10.6849548741817	10.601565215231	10.6719864659506
HDC	-0.187475957569146	1.51365775817632	0.865146181935228	0.761904080720004	0.919380810664841	-6.64385618977472	1.66466798736739	-0.12184040444295	0.937567088924787	-6.64385618977472
HDDC2	9.74438486023433	9.66680289474873	9.76411128570895	9.7061295895419	9.73988588327539	9.76058897723362	9.61432500841164	9.54011429959865	9.73254818706362	9.74149132408842
HDDC3	6.71500138006109	6.73112448122778	6.84601419695796	7.10220423058394	6.94527260113365	6.37117982821748	6.38820299604274	6.11051160660133	6.15903546050797	6.17092607807673
HDGF	13.0153223530479	12.9833179802369	12.8816531342634	12.9880406123761	12.9878818305686	12.9553686023302	13.1905181716135	12.8521265062542	12.9832637709792	13.0217416610371
HDGFL2	9.93172486646728	10.0555042691555	9.9565664284623	10.0036835412879	9.5912313298577	9.86671614852	10.0695146535359	10.0083214332807	10.0320043141472	10.0257913322024
HDGFL3	6.11813661633153	6.43159553780723	6.34923416146544	6.39739841594094	6.28695673148003	6.60176700958267	6.63753512505033	6.78136967602883	6.75032783778676	6.66836733439678
HDHD2	8.51713937652032	8.47442109937887	8.55072952890221	8.62685167840157	8.60176763357371	8.49095509748174	8.54279202573668	8.44361729951991	8.51125498540982	8.38708682973655
HDHD3	6.65412505719329	6.58199583209486	6.58527480915426	6.63615916833691	6.3548523011654	5.31247493481768	5.9457465887323	5.18470009440647	5.68518278377749	5.40553148963008
HDHD5	8.28388713206774	8.31599644485849	8.28770281751348	8.09771964380547	8.22919321850565	8.01260742848693	8.15201410785716	8.00198291097073	7.91306829478996	7.97206369482198
HDLBP	13.1311135852252	13.0370520793394	13.0347810786303	13.0469881114971	12.961072407609	13.1230420663907	13.0947401680815	13.0397965307802	13.1371833461561	13.0988539124793
HEATR1	11.4860038098277	11.497285929435	11.4929272245313	11.5441316516315	11.4692013168249	11.6924570088284	11.5327900407678	11.6673173873609	11.681563314624	11.6436003310496
HEATR3	8.68477911669135	8.64476898512461	8.75205532360058	8.7278196888305	8.74465617454104	8.28689127897435	8.42833649528791	8.21557063938812	8.4338823199654	8.47990817739918
HEATR4	3.60454225816138	3.62524308651621	4.38145840883106	3.66140232097654	4.43596116277376	3.60280641799821	2.98386319277872	4.44799891959025	4.51560822845416	4.25394434030234
HEATR5A	6.84052081813626	6.74394731980279	7.02723970665672	6.69602472831596	7.0098765554706	6.56860360007169	6.49316046858162	6.64387926753817	6.55952444563242	6.63799670320318
HEATR5B	8.67561934070953	8.79711029678653	8.78204937539327	8.58945887923727	8.75096980160251	8.37104910905961	8.43493903888554	8.63719857386071	8.47694981485817	8.20225304472301
HEATR6	7.89934904571535	7.9123783234912	7.63863621012693	7.75906221959418	8.04107031815853	6.75703007779535	7.10315872360471	6.75732640631577	6.91881878978256	6.90356245730821
HEATR9	-0.187475957569146	-0.0612346938358584	2.66683265217395	1.34402784871907	-0.0730112380425258	0.155200871433709	3.46876888211048	1.45261843044882	0.937567088924787	1.09005591617577
HEBP1	6.72687435471321	6.98983645370762	6.83461042897246	6.84095976345992	6.49685478082194	6.88377600076932	7.45460840578409	7.03241049196567	7.04906488205673	6.90356245730821
HEBP2	10.128050249327	9.78318491141341	9.84874159088732	9.96527379709497	10.0436031566383	9.86330152072438	9.83005114298819	9.74808842977836	9.76765934737012	9.65313651410696
HECA	9.00060011913346	8.98435816817675	8.96052086662609	8.95797122554737	9.06910632192182	10.4909250223074	10.4977482023424	10.4083156646891	10.3447111937244	10.3663622698783
HECTD1	11.1748437622993	11.164431369166	11.2218919945991	11.1958024141487	11.2554793462353	11.3752127005451	11.2748259579593	11.3785731760383	11.3853474768907	11.2951570232442
HECTD2	5.11834429918401	5.20942594795797	5.02757147574404	5.33869012270075	5.55589542748549	5.97530618798855	5.66039556950028	5.74528730352853	5.76317053828493	5.66850916651897
HECTD3	8.72972544732539	8.67855646421576	8.59533365973422	8.64215042981601	8.76974657561761	8.32710710915262	8.55496641460224	8.09124687239162	8.29200466697617	8.28298165106147
HECTD4	10.0079031151554	10.2932425951316	10.1368274936915	10.0628609124491	10.0436031566383	10.2270072682969	10.1519760678354	10.2066833959128	10.2315230583902	10.1878741097773
HECW1	5.62918234105963	5.65184118092835	5.55795009127756	5.33869012270075	6.04123462955969	5.72742167003901	5.41533589477468	5.81682755080981	5.45390600049021	5.86487027792336
HECW2	4.9257585537086	4.447856911822	4.10596968267051	4.14650333874829	4.95659133432515	4.78656585402362	5.11995684141201	4.81708346622516	5.01792304928918	4.47622873573411
HEG1	8.36209869373236	8.33306942562951	8.41566706046537	8.2964487789269	8.22466371121177	9.07590423153617	8.96847812177683	9.28025099748796	9.17796728462737	8.97810935964934
HEIH	8.02005806113764	7.83658620320655	8.00700730137273	7.62996085169964	7.88333718357276	7.10807570697343	7.3606377933404	7.12926487492062	7.05940604812222	7.3025229004234
HELB	9.11117645896295	9.21367689715058	9.10752867053093	9.18802403280173	9.18788166904723	9.10799727310984	9.00443429062816	9.18432817268186	8.97989198626976	9.00215436074898
